Match_Date,match_id,version,num_players,Map,rating_type,elo,team,civ,won
1660968800,176204249,63581,2,Nomad,1v1 Random Map,1330,2,Burmese,0
1660968806,176204250,63581,2,Arena,1v1 Random Map,653,1,Franks,1
1660968806,176204250,63581,2,Arena,1v1 Random Map,626,2,Byzantines,0
1660968805,176204211,63581,2,Land Madness,1v1 Random Map,1002,1,Saracens,1
1660968805,176204211,63581,2,Land Madness,1v1 Random Map,1010,2,Cumans,0
1660968802,176204201,63581,4,Arabia,Team Random Map,1048,1,Berbers,1
1660968802,176204201,63581,4,Arabia,Team Random Map,1045,2,Khmer,0
1660968802,176204201,63581,4,Arabia,Team Random Map,953,1,Magyars,1
1660968802,176204201,63581,4,Arabia,Team Random Map,980,2,Mayans,0
1660968800,176204196,63581,8,Arena,Team Random Map,758,1,Franks,0
1660968800,176204196,63581,8,Arena,Team Random Map,716,2,Burgundians,1
1660968800,176204196,63581,8,Arena,Team Random Map,758,1,Vietnamese,0
1660968800,176204196,63581,8,Arena,Team Random Map,790,2,Italians,1
1660968800,176204196,63581,8,Arena,Team Random Map,779,1,Britons,0
1660968800,176204196,63581,8,Arena,Team Random Map,758,2,Goths,1
1660968800,176204196,63581,8,Arena,Team Random Map,,1,Italians,0
1660968800,176204196,63581,8,Arena,Team Random Map,753,2,Cumans,1
1660968800,176204197,63581,6,MegaRandom,Team Random Map,1069,1,Lithuanians,0
1660968800,176204197,63581,6,MegaRandom,Team Random Map,1160,2,Britons,1
1660968800,176204197,63581,6,MegaRandom,Team Random Map,1040,1,Persians,0
1660968800,176204197,63581,6,MegaRandom,Team Random Map,877,2,Portuguese,1
1660968800,176204197,63581,6,MegaRandom,Team Random Map,926,1,Gurjaras,0
1660968800,176204197,63581,6,MegaRandom,Team Random Map,1132,2,Mongols,1
1660968796,176204194,63581,2,Arabia,1v1 Random Map,1928,1,Gurjaras,1
1660968796,176204194,63581,2,Arabia,1v1 Random Map,1970,2,Magyars,0
1660968798,176204188,63581,4,Arena,Team Random Map,963,1,Slavs,1
1660968798,176204188,63581,4,Arena,Team Random Map,881,2,Mayans,0
1660968798,176204188,63581,4,Arena,Team Random Map,963,1,Japanese,1
1660968798,176204188,63581,4,Arena,Team Random Map,889,2,Poles,0
1660968811,176204303,63581,2,Nomad,1v1 Random Map,811,1,Sicilians,1
1660968811,176204303,63581,2,Nomad,1v1 Random Map,,2,Incas,0
1660968813,176204309,63581,2,Arabia,1v1 Random Map,807,1,Vietnamese,1
1660968813,176204309,63581,2,Arabia,1v1 Random Map,768,2,Britons,0
1660968810,176204246,63581,2,Arabia,1v1 Random Map,1280,1,Britons,1
1660968810,176204246,63581,2,Arabia,1v1 Random Map,1289,2,Franks,0
1660968815,176204299,63581,2,Arabia,1v1 Random Map,834,1,Poles,0
1660968815,176204299,63581,2,Arabia,1v1 Random Map,882,2,Lithuanians,1
1660968821,176204300,63581,4,Oasis,Team Random Map,918,1,Khmer,0
1660968821,176204300,63581,4,Oasis,Team Random Map,953,2,Bohemians,1
1660968821,176204300,63581,4,Oasis,Team Random Map,862,1,Huns,0
1660968821,176204300,63581,4,Oasis,Team Random Map,979,2,Franks,1
1660968828,176204243,63581,8,Oasis,Team Random Map,1039,1,Cumans,0
1660968828,176204243,63581,8,Oasis,Team Random Map,1105,2,Khmer,1
1660968828,176204243,63581,8,Oasis,Team Random Map,996,1,Poles,0
1660968828,176204243,63581,8,Oasis,Team Random Map,1171,2,Gurjaras,1
1660968828,176204243,63581,8,Oasis,Team Random Map,1108,1,Gurjaras,0
1660968828,176204243,63581,8,Oasis,Team Random Map,1138,2,Magyars,1
1660968828,176204243,63581,8,Oasis,Team Random Map,1113,1,Vietnamese,0
1660968828,176204243,63581,8,Oasis,Team Random Map,1121,2,Teutons,1
1660968830,176204254,63581,2,Arabia,1v1 Random Map,1481,1,Gurjaras,1
1660968830,176204254,63581,2,Arabia,1v1 Random Map,1476,2,Vikings,0
1660968832,176204260,63581,2,Scandinavia,1v1 Random Map,943,1,Saracens,0
1660968832,176204260,63581,2,Scandinavia,1v1 Random Map,958,2,Sicilians,1
1660968837,176204266,63581,2,Arabia,1v1 Random Map,985,1,Persians,1
1660968837,176204266,63581,2,Arabia,1v1 Random Map,997,2,Mayans,0
1660968835,176204259,63581,4,Black Forest,Team Random Map,1118,1,Vietnamese,0
1660968835,176204259,63581,4,Black Forest,Team Random Map,,2,Burmese,1
1660968835,176204259,63581,4,Black Forest,Team Random Map,1101,1,Byzantines,0
1660968835,176204259,63581,4,Black Forest,Team Random Map,1136,2,Spanish,1
1660968850,176204320,63581,2,Scandinavia,1v1 Random Map,908,1,Tatars,0
1660968850,176204320,63581,2,Scandinavia,1v1 Random Map,961,2,Britons,1
1660968851,176204248,63581,6,Nomad,Team Random Map,811,1,Japanese,0
1660968851,176204248,63581,6,Nomad,Team Random Map,814,2,Turks,1
1660968851,176204248,63581,6,Nomad,Team Random Map,805,1,Italians,0
1660968851,176204248,63581,6,Nomad,Team Random Map,783,2,Mayans,1
1660968851,176204248,63581,6,Nomad,Team Random Map,815,1,Portuguese,0
1660968851,176204248,63581,6,Nomad,Team Random Map,916,2,Lithuanians,1
1660968866,176204315,63581,2,Arabia,1v1 Random Map,834,1,Portuguese,0
1660968866,176204315,63581,2,Arabia,1v1 Random Map,894,2,Magyars,1
1660968863,176204312,63581,2,Arabia,1v1 Random Map,1091,1,Cumans,1
1660968863,176204312,63581,2,Arabia,1v1 Random Map,1110,2,Turks,0
1660968863,176204307,63581,6,Nomad,Team Random Map,1031,1,Spanish,1
1660968863,176204307,63581,6,Nomad,Team Random Map,938,2,Goths,0
1660968863,176204307,63581,6,Nomad,Team Random Map,928,1,Poles,1
1660968863,176204307,63581,6,Nomad,Team Random Map,949,2,Malians,0
1660968863,176204307,63581,6,Nomad,Team Random Map,1008,1,Franks,1
1660968863,176204307,63581,6,Nomad,Team Random Map,985,2,Vietnamese,0
1660968860,176204301,63581,4,Nomad,Team Random Map,1039,1,Spanish,1
1660968860,176204301,63581,4,Nomad,Team Random Map,1029,2,Saracens,0
1660968860,176204301,63581,4,Nomad,Team Random Map,1026,1,Malay,1
1660968860,176204301,63581,4,Nomad,Team Random Map,1006,2,Japanese,0
1660968861,176204302,63581,2,Arabia,1v1 Random Map,1563,1,Franks,0
1660968861,176204302,63581,2,Arabia,1v1 Random Map,1602,2,Mayans,1
1660968874,176204304,63581,2,MegaRandom,1v1 Random Map,445,1,Koreans,0
1660968874,176204304,63581,2,MegaRandom,1v1 Random Map,497,2,Huns,0
1660968877,176204425,63581,2,Nomad,1v1 Random Map,1066,1,Lithuanians,1
1660968877,176204425,63581,2,Nomad,1v1 Random Map,1029,2,Franks,0
1660968896,176204374,63581,2,Arabia,1v1 Random Map,,1,Persians,0
1660968896,176204374,63581,2,Arabia,1v1 Random Map,,2,Mayans,0
1660968896,176204382,63581,6,Arabia,Team Random Map,1074,1,Britons,0
1660968896,176204382,63581,6,Arabia,Team Random Map,1341,2,Cumans,1
1660968896,176204382,63581,6,Arabia,Team Random Map,1114,1,Lithuanians,0
1660968896,176204382,63581,6,Arabia,Team Random Map,793,2,Franks,1
1660968896,176204382,63581,6,Arabia,Team Random Map,1079,1,Ethiopians,0
1660968896,176204382,63581,6,Arabia,Team Random Map,1182,2,Vietnamese,1
1660968898,176204502,63581,2,MegaRandom,1v1 Random Map,,1,Britons,0
1660968898,176204502,63581,2,MegaRandom,1v1 Random Map,714,2,Italians,1
1660968897,176204367,63581,6,Arena,Team Random Map,1157,1,Ethiopians,1
1660968897,176204367,63581,6,Arena,Team Random Map,1204,2,Portuguese,0
1660968897,176204367,63581,6,Arena,Team Random Map,1126,1,Turks,1
1660968897,176204367,63581,6,Arena,Team Random Map,1155,2,Khmer,0
1660968897,176204367,63581,6,Arena,Team Random Map,1168,1,Spanish,1
1660968897,176204367,63581,6,Arena,Team Random Map,1166,2,Chinese,0
1660968913,176204434,63581,2,Arabia,1v1 Random Map,855,1,Khmer,0
1660968913,176204434,63581,2,Arabia,1v1 Random Map,869,2,Ethiopians,1
1660968901,176204426,63581,2,MegaRandom,1v1 Random Map,714,1,Franks,1
1660968901,176204426,63581,2,MegaRandom,1v1 Random Map,708,2,Burmese,0
1660968907,176204370,63581,8,Nomad,Team Random Map,1015,1,Vietnamese,1
1660968907,176204370,63581,8,Nomad,Team Random Map,973,2,Franks,0
1660968907,176204370,63581,8,Nomad,Team Random Map,956,1,Vikings,1
1660968907,176204370,63581,8,Nomad,Team Random Map,935,2,Italians,0
1660968907,176204370,63581,8,Nomad,Team Random Map,963,1,Mongols,1
1660968907,176204370,63581,8,Nomad,Team Random Map,927,2,Malians,0
1660968907,176204370,63581,8,Nomad,Team Random Map,956,1,Portuguese,1
1660968907,176204370,63581,8,Nomad,Team Random Map,969,2,Persians,0
1660968906,176204369,63581,8,African Clearing,Team Random Map,958,1,Huns,0
1660968906,176204369,63581,8,African Clearing,Team Random Map,893,2,Mongols,1
1660968906,176204369,63581,8,African Clearing,Team Random Map,891,1,Portuguese,0
1660968906,176204369,63581,8,African Clearing,Team Random Map,890,2,Celts,1
1660968906,176204369,63581,8,African Clearing,Team Random Map,813,1,Burgundians,0
1660968906,176204369,63581,8,African Clearing,Team Random Map,878,2,Vikings,1
1660968906,176204369,63581,8,African Clearing,Team Random Map,924,1,Poles,0
1660968906,176204369,63581,8,African Clearing,Team Random Map,860,2,Franks,1
1660968915,176204516,63581,2,Arabia,1v1 Random Map,1182,1,Britons,0
1660968915,176204516,63581,2,Arabia,1v1 Random Map,1218,2,Britons,1
1660968917,176204519,63581,2,Arabia,1v1 Random Map,1500,1,Mongols,0
1660968917,176204519,63581,2,Arabia,1v1 Random Map,1515,2,Lithuanians,1
1660968925,176204500,63581,4,MegaRandom,Team Random Map,979,1,Aztecs,1
1660968925,176204500,63581,4,MegaRandom,Team Random Map,948,2,Celts,0
1660968925,176204500,63581,4,MegaRandom,Team Random Map,998,1,Turks,1
1660968925,176204500,63581,4,MegaRandom,Team Random Map,960,2,Franks,0
1660968929,176204439,63581,8,Arabia,Team Random Map,1274,1,Mayans,1
1660968929,176204439,63581,8,Arabia,Team Random Map,1167,2,Koreans,0
1660968929,176204439,63581,8,Arabia,Team Random Map,1028,1,Burgundians,1
1660968929,176204439,63581,8,Arabia,Team Random Map,1183,2,Hindustanis,0
1660968929,176204439,63581,8,Arabia,Team Random Map,1200,1,Ethiopians,1
1660968929,176204439,63581,8,Arabia,Team Random Map,1165,2,Vikings,0
1660968929,176204439,63581,8,Arabia,Team Random Map,1154,1,Franks,1
1660968929,176204439,63581,8,Arabia,Team Random Map,1201,2,Saracens,0
1660968922,176204501,63581,2,Arabia,1v1 Random Map,1247,1,Ethiopians,0
1660968922,176204501,63581,2,Arabia,1v1 Random Map,1224,2,Hindustanis,1
1660968931,176204450,63581,2,Arena,1v1 Random Map,359,1,Turks,1
1660968931,176204450,63581,2,Arena,1v1 Random Map,470,2,Bulgarians,0
1660968931,176204436,63581,4,African Clearing,Team Random Map,1255,1,Tatars,0
1660968931,176204436,63581,4,African Clearing,Team Random Map,1210,2,Cumans,1
1660968931,176204436,63581,4,African Clearing,Team Random Map,1201,1,Spanish,0
1660968931,176204436,63581,4,African Clearing,Team Random Map,1222,2,Berbers,1
1660968933,176204431,63581,4,African Clearing,Team Random Map,1197,1,Malians,0
1660968933,176204431,63581,4,African Clearing,Team Random Map,1218,2,Spanish,1
1660968933,176204431,63581,4,African Clearing,Team Random Map,1278,1,Teutons,0
1660968933,176204431,63581,4,African Clearing,Team Random Map,1254,2,Huns,1
1660968939,176204574,63581,2,Arabia,1v1 Random Map,,1,Lithuanians,1
1660968939,176204574,63581,2,Arabia,1v1 Random Map,828,2,Magyars,0
1660968941,176204499,63581,2,Arena,1v1 Random Map,1009,1,Franks,1
1660968941,176204499,63581,2,Arena,1v1 Random Map,1039,2,Poles,0
1660968950,176204573,63581,2,Arabia,1v1 Random Map,921,1,Franks,1
1660968950,176204573,63581,2,Arabia,1v1 Random Map,877,2,Mayans,0
1660968952,176204581,63581,4,Nomad,Team Random Map,747,1,Goths,1
1660968952,176204581,63581,4,Nomad,Team Random Map,746,2,Huns,0
1660968952,176204581,63581,4,Nomad,Team Random Map,603,1,Mayans,1
1660968952,176204581,63581,4,Nomad,Team Random Map,626,2,Khmer,0
1660968951,176204583,63581,2,Arabia,1v1 Random Map,909,1,Lithuanians,0
1660968951,176204583,63581,2,Arabia,1v1 Random Map,911,2,Aztecs,1
1660968949,176204580,63581,2,Arabia,1v1 Random Map,1454,1,Berbers,0
1660968949,176204580,63581,2,Arabia,1v1 Random Map,1476,2,Britons,1
1660968956,176204437,63581,6,Oasis,Team Random Map,932,1,Slavs,0
1660968956,176204437,63581,6,Oasis,Team Random Map,897,2,Spanish,1
1660968956,176204437,63581,6,Oasis,Team Random Map,974,1,Malians,0
1660968956,176204437,63581,6,Oasis,Team Random Map,906,2,Portuguese,1
1660968956,176204437,63581,6,Oasis,Team Random Map,876,1,Burgundians,0
1660968956,176204437,63581,6,Oasis,Team Random Map,899,2,Britons,1
1660968956,176204503,63581,2,Nomad,1v1 Random Map,1096,1,Hindustanis,1
1660968956,176204503,63581,2,Nomad,1v1 Random Map,1029,2,Tatars,0
1660968974,176204642,63581,2,Arabia,1v1 Random Map,928,1,Spanish,1
1660968974,176204642,63581,2,Arabia,1v1 Random Map,966,2,Huns,0
1660968961,176204506,63581,8,Arabia,Team Random Map,1066,1,Aztecs,0
1660968961,176204506,63581,8,Arabia,Team Random Map,1029,2,Poles,1
1660968961,176204506,63581,8,Arabia,Team Random Map,1063,1,Britons,0
1660968961,176204506,63581,8,Arabia,Team Random Map,1065,2,Ethiopians,1
1660968961,176204506,63581,8,Arabia,Team Random Map,1037,1,Mayans,0
1660968961,176204506,63581,8,Arabia,Team Random Map,1052,2,Khmer,1
1660968961,176204506,63581,8,Arabia,Team Random Map,,1,Franks,0
1660968961,176204506,63581,8,Arabia,Team Random Map,,2,Franks,1
1660968993,176204564,63581,4,African Clearing,Team Random Map,1293,1,Mayans,0
1660968993,176204564,63581,4,African Clearing,Team Random Map,1280,2,Hindustanis,1
1660968993,176204564,63581,4,African Clearing,Team Random Map,1291,1,Gurjaras,0
1660968993,176204564,63581,4,African Clearing,Team Random Map,1269,2,Spanish,1
1660968991,176204571,63581,4,Oasis,Team Random Map,862,1,Burgundians,0
1660968991,176204571,63581,4,Oasis,Team Random Map,872,2,Franks,1
1660968991,176204571,63581,4,Oasis,Team Random Map,866,1,Chinese,0
1660968991,176204571,63581,4,Oasis,Team Random Map,890,2,Britons,1
1660968989,176204565,63581,4,Arena,Team Random Map,1144,1,Poles,0
1660968989,176204565,63581,4,Arena,Team Random Map,1088,2,Portuguese,1
1660968989,176204565,63581,4,Arena,Team Random Map,1048,1,Khmer,0
1660968989,176204565,63581,4,Arena,Team Random Map,1050,2,Italians,1
1660968992,176204572,63581,6,Oasis,Team Random Map,1145,1,Goths,0
1660968992,176204572,63581,6,Oasis,Team Random Map,1179,2,Berbers,1
1660968992,176204572,63581,6,Oasis,Team Random Map,1134,1,Cumans,0
1660968992,176204572,63581,6,Oasis,Team Random Map,1164,2,Bohemians,1
1660968992,176204572,63581,6,Oasis,Team Random Map,1125,1,Portuguese,0
1660968992,176204572,63581,6,Oasis,Team Random Map,1197,2,Hindustanis,1
1660968995,176204587,63581,8,Arabia,Team Random Map,848,1,Persians,0
1660968995,176204587,63581,8,Arabia,Team Random Map,948,2,Gurjaras,1
1660968995,176204587,63581,8,Arabia,Team Random Map,877,1,Koreans,0
1660968995,176204587,63581,8,Arabia,Team Random Map,916,2,Mayans,1
1660968995,176204587,63581,8,Arabia,Team Random Map,967,1,Magyars,0
1660968995,176204587,63581,8,Arabia,Team Random Map,961,2,Britons,1
1660968995,176204587,63581,8,Arabia,Team Random Map,1002,1,Britons,0
1660968995,176204587,63581,8,Arabia,Team Random Map,936,2,Lithuanians,1
1660969000,176204696,63581,2,Arabia,1v1 Random Map,1100,1,Franks,1
1660969000,176204696,63581,2,Arabia,1v1 Random Map,1086,2,Vikings,0
1660968995,176204645,63581,2,Arena,1v1 Random Map,862,1,Portuguese,1
1660968995,176204645,63581,2,Arena,1v1 Random Map,888,2,Khmer,0
1660968996,176204577,63581,6,Nomad,Team Random Map,1071,1,Franks,0
1660968996,176204577,63581,6,Nomad,Team Random Map,1062,2,Franks,1
1660968996,176204577,63581,6,Nomad,Team Random Map,1123,1,Spanish,0
1660968996,176204577,63581,6,Nomad,Team Random Map,1102,2,Hindustanis,1
1660968996,176204577,63581,6,Nomad,Team Random Map,1074,1,Mayans,0
1660968996,176204577,63581,6,Nomad,Team Random Map,1089,2,Vikings,1
1660968995,176204562,63581,8,Oasis,Team Random Map,1096,1,Goths,0
1660968995,176204562,63581,8,Oasis,Team Random Map,1033,2,Mayans,1
1660968995,176204562,63581,8,Oasis,Team Random Map,1060,1,Teutons,0
1660968995,176204562,63581,8,Oasis,Team Random Map,1082,2,Franks,1
1660968995,176204562,63581,8,Oasis,Team Random Map,1065,1,Berbers,0
1660968995,176204562,63581,8,Oasis,Team Random Map,1075,2,Incas,1
1660968995,176204562,63581,8,Oasis,Team Random Map,1043,1,Mongols,0
1660968995,176204562,63581,8,Oasis,Team Random Map,1078,2,Celts,1
1660969005,176204705,63581,2,Arabia,1v1 Random Map,1636,1,Mongols,0
1660969005,176204705,63581,2,Arabia,1v1 Random Map,1682,2,Celts,1
1660969021,176204709,63581,2,Arabia,1v1 Random Map,1828,1,Chinese,1
1660969021,176204709,63581,2,Arabia,1v1 Random Map,1812,2,Hindustanis,0
1660969033,176204695,63581,2,MegaRandom,1v1 Random Map,660,1,Chinese,0
1660969033,176204695,63581,2,MegaRandom,1v1 Random Map,716,2,Koreans,1
1660969033,176204643,63581,4,African Clearing,Team Random Map,1018,1,Berbers,0
1660969033,176204643,63581,4,African Clearing,Team Random Map,,2,Ethiopians,1
1660969033,176204643,63581,4,African Clearing,Team Random Map,961,1,Portuguese,0
1660969033,176204643,63581,4,African Clearing,Team Random Map,986,2,Goths,1
1660969031,176204639,63581,6,Nomad,Team Random Map,1284,1,Vietnamese,0
1660969031,176204639,63581,6,Nomad,Team Random Map,1297,2,Teutons,1
1660969031,176204639,63581,6,Nomad,Team Random Map,1303,1,Tatars,0
1660969031,176204639,63581,6,Nomad,Team Random Map,1285,2,Mongols,1
1660969031,176204639,63581,6,Nomad,Team Random Map,1296,1,Spanish,0
1660969031,176204639,63581,6,Nomad,Team Random Map,1277,2,Spanish,1
1660969032,176204634,63581,4,MegaRandom,Team Random Map,902,1,Incas,0
1660969032,176204634,63581,4,MegaRandom,Team Random Map,876,2,Spanish,1
1660969032,176204634,63581,4,MegaRandom,Team Random Map,879,1,Huns,0
1660969032,176204634,63581,4,MegaRandom,Team Random Map,950,2,Goths,1
1660969039,176204769,63581,2,Arabia,1v1 Random Map,1020,1,Aztecs,0
1660969039,176204769,63581,2,Arabia,1v1 Random Map,1017,2,Aztecs,1
1660969050,176204764,63581,2,Arabia,1v1 Random Map,814,1,Sicilians,1
1660969050,176204764,63581,2,Arabia,1v1 Random Map,817,2,Mongols,0
1660969054,176204771,63581,2,Arabia,1v1 Random Map,1676,1,Berbers,0
1660969054,176204771,63581,2,Arabia,1v1 Random Map,1706,2,Britons,1
1660969061,176204809,63581,2,Arabia,1v1 Random Map,1504,1,Magyars,1
1660969061,176204809,63581,2,Arabia,1v1 Random Map,1566,2,Incas,0
1660969062,176204706,63581,4,Oasis,Team Random Map,1369,1,Slavs,1
1660969062,176204706,63581,4,Oasis,Team Random Map,1364,2,Mongols,0
1660969062,176204706,63581,4,Oasis,Team Random Map,1366,1,Mayans,1
1660969062,176204706,63581,4,Oasis,Team Random Map,1286,2,Mayans,0
1660969070,176204761,63581,2,Arena,1v1 Random Map,904,1,Bohemians,0
1660969070,176204761,63581,2,Arena,1v1 Random Map,929,2,Burgundians,1
1660969065,176204808,63581,2,Arabia,1v1 Random Map,748,1,Mayans,1
1660969065,176204808,63581,2,Arabia,1v1 Random Map,756,2,Vietnamese,0
1660969074,176204823,63581,2,Arena,1v1 Random Map,821,1,Slavs,1
1660969074,176204823,63581,2,Arena,1v1 Random Map,831,2,Bohemians,0
1660969079,176204830,63581,2,Arena,1v1 Random Map,854,1,Mongols,0
1660969079,176204830,63581,2,Arena,1v1 Random Map,862,2,Franks,1
1660969094,176204887,63581,2,Arabia,1v1 Random Map,1207,1,Cumans,1
1660969094,176204887,63581,2,Arabia,1v1 Random Map,1237,2,Vietnamese,0
1660969089,176204814,63581,2,Land Madness,1v1 Random Map,1085,1,Khmer,0
1660969089,176204814,63581,2,Land Madness,1v1 Random Map,1085,2,Franks,1
1660969090,176204774,63581,2,Arabia,1v1 Random Map,1366,1,Tatars,1
1660969090,176204774,63581,2,Arabia,1v1 Random Map,1337,2,Sicilians,0
1660969089,176204775,63581,2,Arabia,1v1 Random Map,943,1,Mayans,1
1660969089,176204775,63581,2,Arabia,1v1 Random Map,898,2,Koreans,0
1660969087,176204756,63581,8,Arabia,Team Random Map,1222,1,Mayans,0
1660969087,176204756,63581,8,Arabia,Team Random Map,1209,2,Gurjaras,1
1660969087,176204756,63581,8,Arabia,Team Random Map,1040,1,Magyars,0
1660969087,176204756,63581,8,Arabia,Team Random Map,1078,2,Franks,1
1660969087,176204756,63581,8,Arabia,Team Random Map,983,1,Poles,0
1660969087,176204756,63581,8,Arabia,Team Random Map,1133,2,Sicilians,1
1660969087,176204756,63581,8,Arabia,Team Random Map,1221,1,Gurjaras,0
1660969087,176204756,63581,8,Arabia,Team Random Map,1083,2,Mayans,1
1660969089,176204757,63581,8,African Clearing,Team Random Map,1318,1,Burgundians,1
1660969089,176204757,63581,8,African Clearing,Team Random Map,1241,2,Mongols,0
1660969089,176204757,63581,8,African Clearing,Team Random Map,1288,1,Spanish,1
1660969089,176204757,63581,8,African Clearing,Team Random Map,1332,2,Gurjaras,0
1660969089,176204757,63581,8,African Clearing,Team Random Map,1331,1,Mayans,1
1660969089,176204757,63581,8,African Clearing,Team Random Map,1313,2,Berbers,0
1660969089,176204757,63581,8,African Clearing,Team Random Map,1264,1,Mongols,1
1660969089,176204757,63581,8,African Clearing,Team Random Map,1288,2,Franks,0
1660969091,176204758,63581,8,Arena,Team Random Map,974,1,Teutons,1
1660969091,176204758,63581,8,Arena,Team Random Map,999,2,Persians,0
1660969091,176204758,63581,8,Arena,Team Random Map,1007,1,Poles,1
1660969091,176204758,63581,8,Arena,Team Random Map,994,2,Britons,0
1660969091,176204758,63581,8,Arena,Team Random Map,982,1,Franks,1
1660969091,176204758,63581,8,Arena,Team Random Map,970,2,Hindustanis,0
1660969091,176204758,63581,8,Arena,Team Random Map,999,1,Persians,1
1660969091,176204758,63581,8,Arena,Team Random Map,973,2,Burgundians,0
1660969094,176204897,63581,2,Arabia,1v1 Random Map,728,1,Vikings,1
1660969094,176204897,63581,2,Arabia,1v1 Random Map,738,2,Ethiopians,0
1660969108,176204911,63581,2,Arabia,1v1 Random Map,1399,1,Berbers,1
1660969108,176204911,63581,2,Arabia,1v1 Random Map,1364,2,Huns,0
1660969107,176204896,63581,2,Arena,1v1 Random Map,784,1,Mongols,0
1660969107,176204896,63581,2,Arena,1v1 Random Map,,2,Teutons,1
1660969115,176204888,63581,2,Scandinavia,1v1 Random Map,1519,1,Berbers,1
1660969115,176204888,63581,2,Scandinavia,1v1 Random Map,1452,2,Britons,0
1660969124,176204934,63581,2,Arena,1v1 Random Map,922,1,Franks,0
1660969124,176204934,63581,2,Arena,1v1 Random Map,929,2,Goths,1
1660969117,176204834,63581,4,Arabia,Team Random Map,918,1,Saracens,1
1660969117,176204834,63581,4,Arabia,Team Random Map,940,2,Khmer,0
1660969117,176204834,63581,4,Arabia,Team Random Map,905,1,Vikings,1
1660969117,176204834,63581,4,Arabia,Team Random Map,903,2,Britons,0
1660969119,176204815,63581,2,Arena,1v1 Random Map,1078,1,Byzantines,0
1660969119,176204815,63581,2,Arena,1v1 Random Map,1092,2,Malay,1
1660969122,176204810,63581,8,Nomad,Team Random Map,915,1,Bohemians,0
1660969122,176204810,63581,8,Nomad,Team Random Map,880,2,Bohemians,1
1660969122,176204810,63581,8,Nomad,Team Random Map,856,1,Malay,0
1660969122,176204810,63581,8,Nomad,Team Random Map,895,2,Bulgarians,1
1660969122,176204810,63581,8,Nomad,Team Random Map,832,1,Britons,0
1660969122,176204810,63581,8,Nomad,Team Random Map,837,2,Mongols,1
1660969122,176204810,63581,8,Nomad,Team Random Map,901,1,Byzantines,0
1660969122,176204810,63581,8,Nomad,Team Random Map,1022,2,Persians,1
1660969133,176204957,63581,2,Arabia,1v1 Random Map,1365,1,Khmer,1
1660969133,176204957,63581,2,Arabia,1v1 Random Map,1348,2,Malians,0
1660969118,176204763,63581,6,Nomad,Team Random Map,1017,1,Persians,0
1660969118,176204763,63581,6,Nomad,Team Random Map,1050,2,Vietnamese,1
1660969118,176204763,63581,6,Nomad,Team Random Map,1054,1,Khmer,0
1660969118,176204763,63581,6,Nomad,Team Random Map,1073,2,Mongols,1
1660969118,176204763,63581,6,Nomad,Team Random Map,1102,1,Celts,0
1660969118,176204763,63581,6,Nomad,Team Random Map,1087,2,Portuguese,1
1660969124,176204819,63581,8,Arena,Team Random Map,1127,1,Burmese,0
1660969124,176204819,63581,8,Arena,Team Random Map,1214,2,Mayans,1
1660969124,176204819,63581,8,Arena,Team Random Map,1143,1,Aztecs,0
1660969124,176204819,63581,8,Arena,Team Random Map,1131,2,Spanish,1
1660969124,176204819,63581,8,Arena,Team Random Map,1097,1,Lithuanians,0
1660969124,176204819,63581,8,Arena,Team Random Map,1214,2,Cumans,1
1660969124,176204819,63581,8,Arena,Team Random Map,1191,1,Goths,0
1660969124,176204819,63581,8,Arena,Team Random Map,1024,2,Poles,1
1660969125,176204933,63581,2,Arabia,1v1 Random Map,1359,1,Britons,1
1660969125,176204933,63581,2,Arabia,1v1 Random Map,1341,2,Berbers,0
1660969125,176204811,63581,6,Nomad,Team Random Map,1407,1,Spanish,1
1660969125,176204811,63581,6,Nomad,Team Random Map,1348,2,Portuguese,0
1660969125,176204811,63581,6,Nomad,Team Random Map,1503,1,Koreans,1
1660969125,176204811,63581,6,Nomad,Team Random Map,1311,2,Persians,0
1660969125,176204811,63581,6,Nomad,Team Random Map,1545,1,Dravidians,1
1660969125,176204811,63581,6,Nomad,Team Random Map,1328,2,Burgundians,0
1660969134,176204945,63581,2,Arena,1v1 Random Map,1202,1,Poles,1
1660969134,176204945,63581,2,Arena,1v1 Random Map,1213,2,Spanish,0
1660969126,176204826,63581,6,Arena,Team Random Map,1041,1,Gurjaras,1
1660969126,176204826,63581,6,Arena,Team Random Map,953,2,Hindustanis,0
1660969126,176204826,63581,6,Arena,Team Random Map,962,1,Burgundians,1
1660969126,176204826,63581,6,Arena,Team Random Map,1070,2,Franks,0
1660969126,176204826,63581,6,Arena,Team Random Map,1040,1,Mongols,1
1660969126,176204826,63581,6,Arena,Team Random Map,1060,2,Huns,0
1660969134,176204953,63581,2,Arena,1v1 Random Map,664,1,Teutons,0
1660969134,176204953,63581,2,Arena,1v1 Random Map,704,2,Britons,1
1660969145,176204956,63581,2,Arabia,1v1 Random Map,1267,1,Bohemians,1
1660969145,176204956,63581,2,Arabia,1v1 Random Map,1314,2,Berbers,0
1660969152,176204891,63581,2,Arena,1v1 Random Map,572,1,Chinese,0
1660969152,176204891,63581,2,Arena,1v1 Random Map,607,2,Lithuanians,1
1660969145,176204884,63581,2,Nomad,1v1 Random Map,954,1,Bulgarians,0
1660969145,176204884,63581,2,Nomad,1v1 Random Map,970,2,Malay,1
1660969153,176204890,63581,2,Arabia,1v1 Random Map,1074,1,Goths,1
